season,match_week,date,kickoff,referee,stadium,attendance,home,away,home_score,away_score,home_ht_score,away_ht_score,home_goals,away_goals,home_yellow_pl,away_yellow_pl,home_red_pl,away_red_pl,home_posse,away_posse,home_shotsON,away_shotsON,home_shots,away_shots,home_passes,away_passes,home_corners,away_corners,home_offsides,away_offsides,home_yellows,away_yellows,home_reds,away_reds,home_fouls,away_fouls,home_lineup,away_lineup
2019/20,3,Sat 24 Aug 2019,11:00,Kevin Friend,Amex Stadium- Falmer,Att: 30019,Brighton and Hove Albion,Southampton,0,2,0,0,,Moussa Djenepo 55' - Nathan Redmond 90 +1' - ,Martín Montoya - ,James Ward-Prowse - Moussa Djenepo - Pierre-Emile Højbjerg - ,Florin Andone - ,,50.7,49.3,3.0,4.0,12.0,12.0,394.0,395.0,8.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,9.0,10.0,Mat Ryan - Shane Duffy - Lewis Dunk - Dan Burn - Dale Stephens - Solly March - Martín Montoya - Davy Pröpper - Neal Maupay - Florin Andone - Leandro Trossard - ,Angus Gunn - Jannik Vestergaard - Jan Bednarek - Kevin Danso - Yan Valery - Oriol Romeu - James Ward-Prowse - Nathan Redmond - Pierre-Emile Højbjerg - Danny Ings - Che Adams - 
2019/20,3,Sat 24 Aug 2019,13:30,Anthony Taylor,Anfield- Liverpool,Att: 53298,Liverpool,Arsenal,3,1,1,0,Joel Matip 41' - Mohamed Salah 49' (pen)  58' - ,Lucas Torreira 85' - ,Fabinho - ,David Luiz - ,,,52,48,5,3,25,9,553,516,6,4,1,4,1,1,0,0,8,5,Adrián - Virgil van Dijk - Andrew Robertson - Joel Matip - Trent Alexander-Arnold - Fabinho - Georginio Wijnaldum - Jordan Henderson - Roberto Firmino - Sadio Mané - Mohamed SalahPen. Scored  - ,Bernd Leno - Sokratis - Ainsley Maitland-Niles - Nacho Monreal - David Luiz - Dani Ceballos - Joseph Willock - Matteo Guendouzi - Granit Xhaka - Pierre-Emerick Aubameyang - Nicolas Pépé - 
2019/20,3,Sat 24 Aug 2019,11:00,Paul Tierney,Old Trafford- Manchester,Att: 73454,Manchester United,Crystal Palace,1,2,0,1,Daniel James 89' - ,Jordan Ayew 32' - Patrick van Aanholt 90 +3' - ,Aaron Wan-Bissaka - Daniel James - ,Luka Milivojevic - Gary Cahill - Wilfried Zaha - Vicente Guaita - ,,,71.3,28.7,3.0,3.0,22.0,5.0,562.0,231.0,8.0,1.0,0,0,2.0,4.0,0,0,8.0,18.0,David de Gea - Victor Lindelöf - Harry Maguire - Luke Shaw - Aaron Wan-Bissaka - Paul Pogba - Marcus Rashford - Jesse Lingard - Daniel James  - Scott McTominay - Anthony Martial - ,Vicente Guaita - Gary Cahill - Joel Ward - Patrick van Aanholt - Martin Kelly - Luka Milivojevic - Cheikhou Kouyaté - Wilfried Zaha - Jeffrey Schlupp - James McArthur - Jordan Ayew - 
2019/20,3,Sat 24 Aug 2019,08:30,Martin Atkinson,Carrow Road- Norwich,Att: 27032,Norwich City,Chelsea,2,3,2,2,Todd Cantwell 6' - Teemu Pukki 30' - ,Tammy Abraham 3'  68' - Mason Mount 17' - ,Marco Stiepermann - ,Jorginho - ,,,46.6,53.4,5.0,8.0,6.0,23.0,481.0,543.0,1.0,8.0,0,0,1.0,1.0,0,0,9.0,9.0,Tim Krul - Max Aarons - Grant Hanley - Jamal Lewis - Ben Godfrey - Tom Trybull - Moritz Leitner - Todd Cantwell - Emiliano Buendía - Marco Stiepermann - Teemu Pukki - ,Kepa Arrizabalaga - Kurt Zouma - Andreas Christensen - César Azpilicueta - Emerson - Jorginho - Ross Barkley - Mateo Kovacic - Christian Pulisic - Tammy Abraham  - Mason Mount - 
2019/20,3,Sat 24 Aug 2019,11:00,Andy Madley,Bramall Lane- Sheffield,Att: 30079,Sheffield United,Leicester City,1,2,0,1,Oliver McBurnie 62' - ,Jamie Vardy 38' - Harvey Barnes 70' - ,John Lundstram - ,,,,49.1,50.9,2.0,2.0,7.0,10.0,421.0,452.0,7.0,4.0,1.0,5.0,1.0,0.0,0,0,11.0,6.0,Dean Henderson - Jack O'Connell - Chris Basham - John Egan - George Baldock - Enda Stevens - John Lundstram - Luke Freeman - Oliver Norwood - Callum Robinson - David McGoldrick - ,Kasper Schmeichel - Çaglar Söyüncü - Jonny Evans - Ricardo Pereira - Christian Fuchs - Youri Tielemans - Hamza Choudhury - Dennis Praet - Jamie Vardy - James Maddison - Ayoze Pérez - 
2019/20,3,Sun 25 Aug 2019,12:30,Mike Dean,Tottenham Hotspur Stadium- London,Att: 59245,Tottenham Hotspur,Newcastle United,0,1,0,1,,Joelinton 27' - ,Harry Winks - Danny Rose - ,Matt Ritchie - Joelinton - ,,,80.2,19.8,2.0,3.0,17.0,8.0,763.0,190.0,6.0,6.0,1.0,4.0,2.0,2.0,0,0,10.0,5.0,Hugo Lloris - Danny Rose - Toby Alderweireld - Davinson Sánchez - Kyle Walker-Peters - Son Heung-Min - Harry Winks - Erik Lamela - Moussa Sissoko - Lucas Moura - Harry Kane - ,Martin Dubravka - Paul Dummett - Fabian Schär - Jamaal Lascelles - Matt Ritchie - Emil Krafth - Allan Saint-Maximin - Isaac Hayden - Miguel Almirón - Sean Longstaff - Joelinton  - 
2019/20,3,Sat 24 Aug 2019,11:00,Chris Kavanagh,Vicarage Road- Watford,Att: 20035,Watford,West Ham United,1,3,1,1,Andre Gray 17' - ,Mark Noble 3' (pen) - Sébastien Haller 64'  73' - ,José Holebas - ,Angelo Ogbonna - ,,,54.9,45.1,3.0,10.0,23.0,16.0,465.0,386.0,8.0,7.0,1.0,2.0,1.0,1.0,0,0,12.0,11.0,Ben Foster - Craig Dawson - Craig Cathcart - Kiko Femenía - José Holebas - Tom Cleverley - Abdoulaye Doucouré - Will Hughes - Etienne Capoue - Gerard Deulofeu - Andre Gray - ,Lukasz Fabianski - Angelo Ogbonna - Issa Diop - Ryan Fredericks - Arthur Masuaku - Andriy Yarmolenko - Felipe Anderson - Manuel Lanzini - Mark NoblePen. Scored - Declan Rice - Sébastien Haller  - 
2019/20,3,Sun 25 Aug 2019,12:30,Craig Pawson,Molineux Stadium- Wolverhampton,Att: 30522,Wolverhampton Wanderers,Burnley,1,1,0,1,Raúl Jiménez 90 +7' (pen) - ,Ashley Barnes 13' - ,,James Tarkowski - Aaron Lennon - ,,,65.1,34.9,2.0,4.0,17.0,13.0,586.0,306.0,4.0,3.0,1.0,1.0,0.0,2.0,0,0,9.0,11.0,Rui Patrício - Ryan Bennett - Willy Boly - Conor Coady - Matt Doherty - Rúben Neves - Morgan Gibbs-White - Jonny - João Moutinho - Raúl JiménezPen. Scored - Diogo Jota - ,Nick Pope - Matthew Lowton - James Tarkowski - Ben Mee - Erik Pieters - Jack Cork - Jóhann Gudmundsson - Dwight McNeil - Ashley Westwood - Chris Wood - Ashley Barnes - 
2019/20,4,Sun 1 Sep 2019,12:30,Martin Atkinson,Emirates Stadium- London,Att: 60333,Arsenal,Tottenham Hotspur,2,2,1,2,Alexandre Lacazette 45 +1' - Pierre-Emerick Aubameyang 71' - ,Christian Eriksen 10' - Harry Kane 40' (pen) - ,Alexandre Lacazette - Sokratis - Granit Xhaka - ,Danny Rose - Erik Lamela - Christian Eriksen - Harry Winks - Davinson Sánchez - ,,,54.8,45.2,8.0,9.0,26.0,13.0,453.0,388.0,11.0,6.0,3.0,1.0,3.0,5.0,0,0,13.0,19.0,Bernd Leno - Sokratis - Ainsley Maitland-Niles - David Luiz - Sead Kolasinac - Lucas Torreira - Matteo Guendouzi - Granit Xhaka - Alexandre Lacazette  - Pierre-Emerick Aubameyang - Nicolas Pépé - ,Hugo Lloris - Danny Rose - Toby Alderweireld - Jan Vertonghen - Davinson Sánchez - Harry Winks - Erik Lamela - Moussa Sissoko - Christian Eriksen  - Son Heung-Min - Harry KanePen. Scored - 
2019/20,4,Sat 31 Aug 2019,13:30,Chris Kavanagh,Turf Moor- Burnley,Att: 21762,Burnley,Liverpool,0,3,0,2,,Chris Wood 33' (og) - Sadio Mané 37' - Roberto Firmino 80' - ,,,,,36.2,63.8,2.0,7.0,7.0,15.0,318.0,568.0,6.0,4.0,5.0,1.0,0,0,0,0,10.0,16.0,Nick Pope - Matthew Lowton - James Tarkowski - Ben Mee - Erik Pieters - Jack Cork - Dwight McNeil - Ashley Westwood - Aaron Lennon - Chris WoodOwn  - Ashley Barnes - ,Adrián - Virgil van Dijk - Andrew Robertson - Joel Matip - Trent Alexander-Arnold - Fabinho - Georginio Wijnaldum - Jordan Henderson - Roberto Firmino - Sadio Mané - Mohamed Salah - 
2019/20,4,Sat 31 Aug 2019,11:00,Stuart Attwell,Stamford Bridge- London,Att: 40560,Chelsea,Sheffield United,2,2,2,0,Tammy Abraham 19'  43' - ,Callum Robinson 46' - Kurt Zouma 89' (og) - ,,Oliver McBurnie - ,,,62.3,37.7,5.0,2.0,13.0,8.0,719.0,429.0,3.0,4.0,2.0,0.0,0.0,1.0,0,0,6.0,11.0,Kepa Arrizabalaga - Kurt ZoumaOwn  - César Azpilicueta - Fikayo Tomori - Emerson - Jorginho - Ross Barkley - Mateo Kovacic - Christian Pulisic - Mason Mount - Tammy Abraham  - ,Dean Henderson - Jack O'Connell - Chris Basham - John Egan - George Baldock - Enda Stevens - John Lundstram - Luke Freeman - Oliver Norwood - Oliver McBurnie - Callum Robinson - 
2019/20,4,Sat 31 Aug 2019,11:00,Kevin Friend,Selhurst Park- London,Att: 25248,Crystal Palace,Aston Villa,1,0,0,0,Jordan Ayew 73' - ,,Luka Milivojevic - Cheikhou Kouyaté - ,Douglas Luiz - Neil Taylor - Frederic Guilbert - Trézéguet - Jack Grealish - ,,Trézéguet - ,52.8,47.2,5.0,2.0,22.0,10.0,407.0,379.0,13.0,2.0,2.0,0.0,2.0,4.0,0.0,1.0,15.0,16.0,Vicente Guaita - Gary Cahill - Joel Ward - Patrick van Aanholt - Martin Kelly - Luka Milivojevic - Cheikhou Kouyaté - James McArthur - Jordan Ayew - Wilfried Zaha - Jeffrey Schlupp - ,Tom Heaton - Neil Taylor - Björn Engels - Frederic Guilbert - Tyrone Mings - Douglas Luiz - John McGinn - Jack Grealish - Wesley - Trézéguet  - Jota - 
2019/20,4,Sun 1 Sep 2019,10:00,Anthony Taylor,Goodison Park- Liverpool,Att: 39374,Everton,Wolverhampton Wanderers,3,2,2,1,Richarlison 5'  80' - Alex Iwobi 12' - ,Romain Saïss 9' - Raúl Jiménez 75' - ,Fabian Delph - ,Rúben Vinagre - Raúl Jiménez - Willy Boly - Ryan Bennett - Pedro Neto - ,,Willy Boly - ,58.7,41.3,6.0,5.0,15.0,8.0,451.0,320.0,7.0,7.0,1.0,2.0,1.0,4.0,0.0,1.0,12.0,12.0,Jordan Pickford - Michael Keane - Lucas Digne - Yerry Mina - Séamus Coleman - Richarlison  - Fabian Delph - Gylfi Sigurdsson - Alex Iwobi - André Gomes - Moise Kean - ,Rui Patrício - Ryan Bennett - Willy Boly  - Conor Coady - Rúben Neves - Romain Saïss - Rúben Vinagre - Leander Dendoncker - Adama Traoré - Raúl Jiménez  - Patrick Cutrone - 
2019/20,4,Sat 31 Aug 2019,11:00,Peter Bankes,King Power Stadium- Leicester,Att: 31613,Leicester City,AFC Bournemouth,3,1,2,1,Jamie Vardy 12'  73' - Youri Tielemans 41' - ,Callum Wilson 15' - ,Marc Albrighton - ,Philip Billing - Jefferson Lerma - Callum Wilson - ,,,55,45,6,2,15,8,541,432,4,5,2,1,1,3,0,0,9,11,Kasper Schmeichel - Ben Chilwell - Çaglar Söyüncü - Jonny Evans - Ricardo Pereira - Youri Tielemans - James Maddison - Marc Albrighton - Harvey Barnes - Wilfred Ndidi - Jamie Vardy  - ,Aaron Ramsdale - Steve Cook - Nathan Aké - Adam Smith - Chris Mepham - Jefferson Lerma - Harry Wilson - Ryan Fraser - Philip Billing - Joshua King - Callum Wilson  - 
2019/20,4,Sat 31 Aug 2019,11:00,Jonathan Moss,Etihad Stadium- Manchester,Att: 54386,Manchester City,Brighton and Hove Albion,4,0,2,0,Kevin De Bruyne 2' - Sergio Agüero 42'  55' - Bernardo Silva 79' - ,,Aymeric Laporte - ,Lewis Dunk - ,,,53.5,46.5,6.0,2.0,15.0,6.0,598.0,523.0,8.0,1.0,1.0,3.0,1.0,1.0,0,0,10.0,6.0,Ederson - Kyle Walker - Oleksandr Zinchenko - Aymeric Laporte - Nicolás Otamendi - Rodrigo - Kevin De Bruyne - David Silva - Raheem Sterling - Sergio Agüero  - Riyad Mahrez - ,Mat Ryan - Lewis Dunk - Adam Webster - Dan Burn - Dale Stephens - Martín Montoya - Davy Pröpper - Bernardo - Neal Maupay - Leandro Trossard - Solly March - 
2019/20,4,Sat 31 Aug 2019,11:00,Graham Scott,St. James' Park- Newcastle,Att: 44157,Newcastle United,Watford,1,1,1,1,Fabian Schär 41' - ,Will Hughes 2' - ,Isaac Hayden - Paul Dummett - ,Abdoulaye Doucouré - Craig Dawson - Craig Cathcart - ,,,48.8,51.2,5.0,3.0,13.0,13.0,468.0,498.0,6.0,5.0,6.0,0.0,2.0,3.0,0,0,5.0,11.0,Martin Dubravka - Paul Dummett - Fabian Schär - Jamaal Lascelles - Jetro Willems - Emil Krafth - Isaac Hayden - Miguel Almirón - Christian Atsu - Sean Longstaff - Joelinton - ,Ben Foster - Craig Dawson - Craig Cathcart - Christian Kabasele - Daryl Janmaat - Tom Cleverley - Abdoulaye Doucouré - Kiko Femenía - Andre Gray - Will Hughes - Roberto Pereyra - 
2019/20,4,Sat 31 Aug 2019,08:30,Mike Dean,St. Mary's Stadium- Southampton,Att: 30499,Southampton,Manchester United,1,1,0,1,Jannik Vestergaard 58' - ,Daniel James 10' - ,Kevin Danso - Stuart Armstrong - ,Harry Maguire - Ashley Young - ,Kevin Danso - ,,41.4,58.6,2.0,8.0,10.0,21.0,375.0,537.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,17.0,7.0,Angus Gunn - Cédric Soares - Jannik Vestergaard - Jan Bednarek - Kevin Danso  - Oriol Romeu - James Ward-Prowse - Sofiane Boufal - Pierre-Emile Højbjerg - Danny Ings - Che Adams - ,David de Gea - Victor Lindelöf - Harry Maguire - Ashley Young - Aaron Wan-Bissaka - Paul Pogba - Juan Mata - Andreas Pereira - Daniel James - Scott McTominay - Marcus Rashford - 
2019/20,4,Sat 31 Aug 2019,11:00,Paul Tierney,London Stadium- London,Att: 59950,West Ham United,Norwich City,2,0,1,0,Sébastien Haller 24' - Andriy Yarmolenko 56' - ,,Ryan Fredericks - Robert Snodgrass - ,Max Aarons - ,,,48.6,51.4,8.0,3.0,18.0,8.0,474.0,500.0,8.0,2.0,2.0,3.0,2.0,1.0,0,0,16.0,10.0,Lukasz Fabianski - Angelo Ogbonna - Issa Diop - Ryan Fredericks - Arthur Masuaku - Andriy Yarmolenko - Felipe Anderson - Manuel Lanzini - Mark Noble - Declan Rice - Sébastien Haller - ,Tim Krul - Max Aarons - Christoph Zimmermann - Jamal Lewis - Ben Godfrey - Tom Trybull - Moritz Leitner - Todd Cantwell - Emiliano Buendía - Marco Stiepermann - Teemu Pukki - 
2019/20,5,Mon 16 Sep 2019,16:00,Mike Dean,Villa Park- Birmingham,Att: 42010,Aston Villa,West Ham United,0,0,0,0,,,Jack Grealish - Tyrone Mings - ,Arthur Masuaku - Mark Noble - ,,Arthur Masuaku - ,46.6,53.4,5.0,1.0,10.0,13.0,408.0,470.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,13.0,12.0,Tom Heaton - Neil Taylor - Björn Engels - Frederic Guilbert - Tyrone Mings - John McGinn - Jack Grealish - Marvelous Nakamba - Wesley - Anwar El Ghazi - Jota - ,Lukasz Fabianski - Angelo Ogbonna - Issa Diop - Ryan Fredericks - Arthur Masuaku  - Andriy Yarmolenko - Felipe Anderson - Manuel Lanzini - Mark Noble - Declan Rice - Sébastien Haller - 
2019/20,5,Sun 15 Sep 2019,10:00,Paul Tierney,Vitality Stadium- Bournemouth,Att: 10416,AFC Bournemouth,Everton,3,1,1,1,Callum Wilson 23'  72' - Ryan Fraser 67' - ,Dominic Calvert-Lewin 44' - ,,Fabian Delph - Lucas Digne - Richarlison - Morgan Schneiderlin - ,,,40.5,59.5,6.0,5.0,13.0,14.0,336.0,488.0,7.0,7.0,4.0,0.0,0.0,4.0,0,0,5.0,14.0,Aaron Ramsdale - Steve Cook - Nathan Aké - Jack Stacey - Diego Rico - Joshua King - Lewis Cook - Harry Wilson - Philip Billing - Dominic Solanke - Callum Wilson  - ,Jordan Pickford - Michael Keane - Lucas Digne - Yerry Mina - Séamus Coleman - Richarlison - Fabian Delph - Gylfi Sigurdsson - Alex Iwobi - Morgan Schneiderlin - Dominic Calvert-Lewin - 
2019/20,5,Sat 14 Sep 2019,11:00,Michael Oliver,Amex Stadium- Falmer,Att: 29398,Brighton and Hove Albion,Burnley,1,1,0,0,Neal Maupay 51' - ,Jeff Hendrick 90 +1' - ,,Aaron Lennon - Ashley Westwood - ,,,62.5,37.5,5.0,1.0,14.0,7.0,491.0,284.0,3.0,6.0,2.0,2.0,0.0,2.0,0,0,13.0,7.0,Mat Ryan - Shane Duffy - Lewis Dunk - Adam Webster - Dale Stephens - Solly March - Davy Pröpper - Dan Burn - Neal Maupay - Pascal Groß - Glenn Murray - ,Nick Pope - Matthew Lowton - James Tarkowski - Ben Mee - Erik Pieters - Jack Cork - Dwight McNeil - Ashley Westwood - Aaron Lennon - Chris Wood - Ashley Barnes - 
2019/20,5,Sat 14 Sep 2019,08:30,Andre Marriner,Anfield- Liverpool,Att: 51430,Liverpool,Newcastle United,3,1,2,1,Sadio Mané 28'  40' - Mohamed Salah 72' - ,Jetro Willems 7' - ,,,,,75.3,24.7,9.0,1.0,21.0,8.0,847.0,282.0,10.0,1.0,2.0,8.0,0,0,0,0,5.0,4.0,Adrián - Virgil van Dijk - Andrew Robertson - Joel Matip - Trent Alexander-Arnold - Fabinho - Georginio Wijnaldum - Alex Oxlade-Chamberlain - Sadio Mané  - Mohamed Salah - Divock Origi - ,Martin Dubravka - Paul Dummett - Fabian Schär - Jamaal Lascelles - Jetro Willems - Emil Krafth - Jonjo Shelvey - Isaac Hayden - Miguel Almirón - Christian Atsu - Joelinton - 
2019/20,5,Sat 14 Sep 2019,11:00,Martin Atkinson,Old Trafford- Manchester,Att: 73689,Manchester United,Leicester City,1,0,1,0,Marcus Rashford 8' (pen) - ,,Daniel James - ,James Maddison - Ben Chilwell - ,,,41.7,58.3,5.0,3.0,10.0,9.0,345.0,471.0,3.0,9.0,0.0,2.0,1.0,2.0,0,0,14.0,14.0,David de Gea - Victor Lindelöf - Harry Maguire - Ashley Young - Aaron Wan-Bissaka - Juan Mata - Andreas Pereira - Daniel James - Nemanja Matic - Scott McTominay - Marcus RashfordPen. Scored - ,Kasper Schmeichel - Ben Chilwell - Çaglar Söyüncü - Jonny Evans - Ricardo Pereira - Demarai Gray - Youri Tielemans - James Maddison - Hamza Choudhury - Wilfred Ndidi - Jamie Vardy - 
2019/20,5,Sat 14 Sep 2019,13:30,Kevin Friend,Carrow Road- Norwich,Att: 27035,Norwich City,Manchester City,3,2,2,1,Kenny McLean 18' - Todd Cantwell 28' - Teemu Pukki 50' - ,Sergio Agüero 45' - Rodrigo 88' - ,Sam Byram - Kenny McLean - Todd Cantwell - ,Bernardo Silva - ,,,31.4,68.6,3.0,8.0,7.0,25.0,318.0,671.0,3.0,16.0,1.0,0.0,3.0,1.0,0,0,8.0,7.0,Tim Krul - Sam Byram - Jamal Lewis - Ibrahim Amadou - Ben Godfrey - Todd Cantwell  - Emiliano Buendía - Marco Stiepermann - Kenny McLean  - Alexander Tettey - Teemu Pukki - ,Ederson - Kyle Walker - John Stones - Oleksandr Zinchenko - Nicolás Otamendi - Raheem Sterling - Ilkay Gündogan - Rodrigo - Bernardo Silva - David Silva - Sergio Agüero - 
2019/20,5,Sat 14 Sep 2019,11:00,Lee Mason,Bramall Lane- Sheffield,Att: 30985,Sheffield United,Southampton,0,1,0,0,,Moussa Djenepo 66' - ,John Fleck - ,Jannik Vestergaard - ,Billy Sharp - ,,48.2,51.8,4.0,7.0,17.0,11.0,414.0,467.0,12.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,10.0,7.0,Dean Henderson - Jack O'Connell - Chris Basham - John Egan - George Baldock - Enda Stevens - John Fleck - John Lundstram - Oliver Norwood - Oliver McBurnie - David McGoldrick - ,Angus Gunn - Maya Yoshida - Jannik Vestergaard - Jan Bednarek - Cédric Soares - Moussa Djenepo - Oriol Romeu - Pierre-Emile Højbjerg - Che Adams - James Ward-Prowse - Sofiane Boufal - 
2019/20,5,Sat 14 Sep 2019,11:00,Craig Pawson,Tottenham Hotspur Stadium- London,Att: 59812,Tottenham Hotspur,Crystal Palace,4,0,4,0,Son Heung-Min 10'  23' - Patrick van Aanholt 21' (og) - Erik Lamela 42' - ,,Harry Winks - Danny Rose - Jan Vertonghen - Christian Eriksen - ,Jordan Ayew - Joel Ward - Luka Milivojevic - ,,,64.1,35.9,5.0,6.0,13.0,11.0,640.0,357.0,4.0,3.0,1.0,0.0,4.0,3.0,0,0,19.0,11.0,Hugo Lloris - Danny Rose - Toby Alderweireld - Jan Vertonghen - Serge Aurier - Harry Winks - Erik Lamela - Moussa Sissoko - Christian Eriksen - Son Heung-Min  - Harry Kane - ,Vicente Guaita - Gary Cahill - Joel Ward - Patrick van AanholtOwn  - Mamadou Sakho - Luka Milivojevic - Cheikhou Kouyaté - Andros Townsend - Wilfried Zaha - Jeffrey Schlupp - Jordan Ayew - 
2019/20,5,Sun 15 Sep 2019,12:30,Anthony Taylor,Vicarage Road- Watford,Att: 21360,Watford,Arsenal,2,2,0,2,Tom Cleverley 53' - Roberto Pereyra 81' (pen) - ,Pierre-Emerick Aubameyang 21'  32' - ,José Holebas - Kiko Femenía - Etienne Capoue - ,Sead Kolasinac - Matteo Guendouzi - Bernd Leno - ,,,52.4,47.6,10.0,4.0,31.0,7.0,499.0,466.0,7.0,1.0,1.0,0.0,3.0,3.0,0,0,14.0,4.0,Ben Foster - Craig Dawson - Kiko Femenía - José Holebas - Christian Kabasele - Gerard Deulofeu - Tom Cleverley - Abdoulaye Doucouré - Will Hughes - Etienne Capoue - Andre Gray - ,Bernd Leno - Sokratis - Ainsley Maitland-Niles - David Luiz - Sead Kolasinac - Dani Ceballos - Mesut Özil - Matteo Guendouzi - Granit Xhaka - Pierre-Emerick Aubameyang  - Nicolas Pépé - 
2019/20,5,Sat 14 Sep 2019,11:00,Graham Scott,Molineux Stadium- Wolverhampton,Att: 31534,Wolverhampton Wanderers,Chelsea,2,5,0,3,Tammy Abraham 69' (og) - Patrick Cutrone 85' - ,Fikayo Tomori 31' - Tammy Abraham 34'  41'  55' - Mason Mount 90 +6' - ,Romain Saïss - ,Tammy Abraham - Andreas Christensen - ,,,52.4,47.6,10.0,4.0,31.0,7.0,499.0,466.0,7.0,1.0,1.0,0.0,3.0,3.0,0,0,14.0,4.0,Rui Patrício - Jesús Vallejo - Conor Coady - Romain Saïss - Rúben Neves - Jonny - João Moutinho - Leander Dendoncker - Adama Traoré - Raúl Jiménez - Diogo Jota - ,Kepa Arrizabalaga - Antonio Rüdiger - Andreas Christensen - Fikayo Tomori - Marcos Alonso - Jorginho - Mateo Kovacic - César Azpilicueta - Willian - Mason Mount - Tammy Abraham    Own  - 
2019/20,6,Sun 22 Sep 2019,12:30,Jonathan Moss,Emirates Stadium- London,Att: 60331,Arsenal,Aston Villa,3,2,0,1,Nicolas Pépé 59' (pen) - Calum Chambers 81' - Pierre-Emerick Aubameyang 84' - ,John McGinn 20' - Wesley 60' - ,Ainsley Maitland-Niles - Granit Xhaka - Matteo Guendouzi - Nicolas Pépé - Bernd Leno - Pierre-Emerick Aubameyang - ,Björn Engels - ,Ainsley Maitland-Niles - ,,58.1,41.9,6.0,9.0,21.0,14.0,465.0,326.0,9.0,4.0,2.0,0.0,5.0,1.0,1.0,0.0,13.0,15.0,Bernd Leno - Sokratis - Ainsley Maitland-Niles  - David Luiz - Sead Kolasinac - Dani Ceballos - Nicolas PépéPen. Scored  - Matteo Guendouzi - Granit Xhaka - Bukayo Saka - Pierre-Emerick Aubameyang  - ,Tom Heaton - Neil Taylor - Björn Engels - Frederic Guilbert - Tyrone Mings - John McGinn - Jack Grealish - Marvelous Nakamba - Wesley - Trézéguet - Anwar El Ghazi - 
2019/20,6,Sat 21 Sep 2019,11:00,David Coote,Turf Moor- Burnley,Att: 19712,Burnley,Norwich City,2,0,2,0,Chris Wood 10'  14' - ,,,Ibrahim Amadou - ,,,41.4,58.6,6.0,2.0,13.0,11.0,357.0,528.0,7.0,3.0,2.0,0.0,0.0,1.0,0,0,11.0,10.0,Nick Pope - Matthew Lowton - James Tarkowski - Ben Mee - Erik Pieters - Jack Cork - Dwight McNeil - Jeff Hendrick - Ashley Westwood - Chris Wood  - Ashley Barnes - ,Tim Krul - Sam Byram - Jamal Lewis - Ibrahim Amadou - Ben Godfrey - Todd Cantwell - Emiliano Buendía - Marco Stiepermann - Kenny McLean - Alexander Tettey - Teemu Pukki - 
2019/20,6,Sun 22 Sep 2019,12:30,Michael Oliver,Stamford Bridge- London,Att: 40638,Chelsea,Liverpool,1,2,0,2,N'Golo Kanté 71' - ,Trent Alexander-Arnold 14' - Roberto Firmino 30' - ,Fikayo Tomori - Mateo Kovacic - Marcos Alonso - ,Trent Alexander-Arnold - Fabinho - James Milner - ,,,55,45,2,3,13,6,492,415,6,4,7,1,3,3,0,0,8,13,Kepa Arrizabalaga - Andreas Christensen - César Azpilicueta - Fikayo Tomori - Emerson - Jorginho - N'Golo Kanté - Mateo Kovacic - Willian - Mason Mount - Tammy Abraham - ,Adrián - Virgil van Dijk - Andrew Robertson - Joel Matip - Trent Alexander-Arnold  - Fabinho - Georginio Wijnaldum - Jordan Henderson - Roberto Firmino - Sadio Mané - Mohamed Salah - 
2019/20,6,Sun 22 Sep 2019,10:00,Stuart Attwell,Selhurst Park- London,Att: 25122,Crystal Palace,Wolverhampton Wanderers,1,1,0,0,Leander Dendoncker 46' (og) - ,Diogo Jota 90 +5' - ,James McArthur - Jordan Ayew - ,Conor Coady - Romain Saïss - ,,Romain Saïss - ,49.9,50.1,4.0,4.0,13.0,13.0,456.0,442.0,6.0,7.0,1.0,0.0,2.0,1.0,0.0,1.0,7.0,10.0,Vicente Guaita - Gary Cahill - Joel Ward - Patrick van Aanholt - Mamadou Sakho - Luka Milivojevic - Cheikhou Kouyaté - Wilfried Zaha - Jeffrey Schlupp - James McArthur - Jordan Ayew - ,Rui Patrício - Willy Boly - Conor Coady - Romain Saïss  - Matt Doherty - Jonny - João Moutinho - Leander DendonckerOwn  - Raúl Jiménez - Diogo Jota - Adama Traoré - 
